city,month,temperature_celsius,humidity_percent,device_type,star_rating,usage_hours,energy_consumption_kwh
Satara,2,22.5,39.0,Air Conditioner,5,5.3,8.3804
Mumbai,9,29.5,81.8,Air Conditioner,4,10.3,23.0588
Mumbai,1,26.2,63.2,Ceiling Fan,5,6.2,0.379
Mumbai,1,24.2,67.7,Water Heater (Geyser),4,1.8,3.9896
Satara,12,20.3,42.5,Refrigerator,4,20.7,3.0501
Satara,6,28.1,79.3,Refrigerator,1,22.8,6.0941
Satara,9,26.0,83.7,Refrigerator,3,23.9,4.8239
Satara,8,23.9,73.5,Washing Machine,4,0.9,0.439
Satara,2,22.0,33.1,Water Heater (Geyser),3,0.7,1.5782
Mumbai,9,30.9,79.7,Desktop Computer,5,5.8,1.3082
Satara,3,28.8,39.9,Desktop Computer,5,8.1,1.6752
Mumbai,1,26.0,67.0,Washing Machine,4,1.3,0.6433
Satara,12,27.6,27.0,Room Heater,4,19.1,36.711
Satara,3,15.9,51.8,Ceiling Fan,3,8.5,0.6768
Satara,11,24.3,45.5,Microwave Oven,5,0.7,0.7507
Mumbai,7,30.4,87.3,Refrigerator,4,22.7,4.1343
Mumbai,2,31.0,62.6,Ceiling Fan,4,21.0,1.7562
Satara,2,25.7,34.6,Room Heater,2,3.3,7.4373
Mumbai,5,34.9,70.7,Iron,5,1.4,1.3912
Mumbai,6,35.2,94.3,LED TV,2,19.9,2.1074
Satara,9,30.3,70.4,Microwave Oven,1,15.5,24.8887
Satara,9,25.2,81.5,Washing Machine,5,1.4,0.5961
Satara,9,23.7,83.7,Refrigerator,5,21.2,2.9169
Satara,9,28.4,71.0,LED TV,1,2.4,0.2563
Mumbai,9,29.0,87.9,Washing Machine,2,1.5,1.0202
Satara,8,22.9,80.8,LED TV,4,6.6,0.5215
Mumbai,8,20.7,63.4,Microwave Oven,3,17.2,22.7808
Satara,7,28.9,81.3,Desktop Computer,3,7.8,2.2972
Mumbai,6,31.3,78.6,Room Heater,2,5.0,12.5083
Satara,8,26.8,80.7,Desktop Computer,1,4.7,1.6971
Satara,12,20.8,45.7,Water Heater (Geyser),3,2.9,6.6584
Satara,10,29.3,61.3,Water Heater (Geyser),2,1.3,3.643
Satara,3,23.3,37.8,Desktop Computer,3,7.9,2.0892
Satara,9,25.9,76.4,Room Heater,2,1.7,4.0525
Satara,9,28.3,74.2,LED TV,1,7.2,0.7866
Satara,11,25.0,30.1,Air Conditioner,4,21.8,41.1896
Satara,8,40.4,43.5,Water Heater (Geyser),3,4.9,13.7086
Mumbai,4,31.5,64.3,Washing Machine,4,1.4,0.7125
Satara,3,37.2,39.5,Microwave Oven,5,16.9,19.3824
Mumbai,9,30.2,89.6,Water Heater (Geyser),1,0.7,2.2584
Satara,8,14.3,94.5,Desktop Computer,3,18.2,5.053
Mumbai,5,32.7,59.9,Iron,3,0.8,0.8796
Satara,12,15.6,42.8,Iron,3,1.4,1.4216
Mumbai,8,12.7,27.5,Washing Machine,2,1.8,1.0116
Satara,10,20.8,39.4,Water Heater (Geyser),2,1.1,2.7195
Mumbai,4,31.9,80.8,Room Heater,1,2.2,6.1124
Mumbai,2,24.4,61.3,Washing Machine,1,0.6,0.4341
Satara,11,22.9,47.7,Air Conditioner,3,4.8,10.1848
Mumbai,11,28.7,65.5,LED TV,4,16.3,1.3037
Mumbai,11,25.6,69.4,Iron,3,0.4,0.4412
Mumbai,1,28.0,67.8,Refrigerator,3,21.8,4.4102
Satara,4,15.9,89.6,Room Heater,5,19.2,32.9221
Mumbai,11,24.9,82.3,Ceiling Fan,1,6.0,0.787
Satara,2,15.9,75.1,Water Heater (Geyser),2,6.0,14.9165
Satara,7,33.7,90.5,Microwave Oven,4,16.8,22.499
Mumbai,3,31.4,76.9,Ceiling Fan,3,9.0,0.9656
Mumbai,3,26.6,46.8,Washing Machine,5,18.0,7.251
Satara,8,23.6,73.4,Desktop Computer,3,2.9,0.8139
Mumbai,5,19.6,85.2,Room Heater,5,10.7,18.9877
Satara,2,23.9,30.8,Ceiling Fan,1,13.0,1.5366
Satara,2,26.2,47.4,Water Heater (Geyser),4,1.1,2.3717
Satara,8,29.2,56.9,Water Heater (Geyser),2,6.1,17.2697
Mumbai,9,29.3,67.3,Microwave Oven,1,18.3,28.735
Mumbai,3,27.3,17.4,Room Heater,5,9.8,16.7374
Satara,12,23.9,32.0,Iron,4,1.3,1.2409
Satara,9,20.8,76.3,Desktop Computer,2,2.1,0.6536
Satara,11,25.3,50.5,Iron,5,1.0,0.9483
Satara,6,26.3,75.0,Ceiling Fan,4,11.4,0.9071
Satara,2,17.8,34.0,LED TV,1,4.2,0.4122
Mumbai,3,25.4,50.4,Ceiling Fan,1,9.6,1.216
Satara,7,23.9,79.3,LED TV,2,4.4,0.4357
Satara,6,27.6,21.3,Room Heater,5,15.1,26.4069
Satara,8,25.6,78.3,Washing Machine,4,0.7,0.3453
Satara,3,22.5,37.9,Room Heater,3,4.1,8.263
Satara,4,26.0,52.5,Ceiling Fan,3,4.1,0.3813
Mumbai,2,26.9,53.2,Iron,4,0.6,0.6019
Mumbai,6,33.2,84.3,Microwave Oven,1,0.8,1.3227
Satara,6,28.8,74.1,Microwave Oven,1,0.9,1.4644
Mumbai,2,26.9,60.9,Ceiling Fan,4,5.8,0.4695
Mumbai,3,10.4,25.4,Washing Machine,5,7.8,2.674
Mumbai,7,41.6,69.6,LED TV,3,1.3,0.1238
Mumbai,1,25.1,57.8,Iron,4,1.3,1.3084
Satara,8,28.7,75.3,Water Heater (Geyser),3,10.1,26.2397
Satara,8,24.1,78.7,LED TV,1,4.0,0.436
Mumbai,7,28.6,87.9,Air Conditioner,5,6.9,13.3791
Mumbai,11,28.3,27.6,Air Conditioner,2,16.8,43.6597
Satara,9,33.4,66.5,Iron,3,11.0,12.6162
Satara,3,26.2,34.3,Air Conditioner,1,3.3,9.1202
Mumbai,7,31.2,84.1,Water Heater (Geyser),3,0.6,1.6415
Satara,3,27.4,48.3,Washing Machine,3,1.3,0.7238
Mumbai,8,30.3,86.2,LED TV,4,4.4,0.3627
Satara,2,27.3,46.9,LED TV,3,7.6,0.6564
Satara,2,25.3,42.8,Room Heater,1,5.2,12.6226
Satara,12,25.5,48.4,LED TV,4,4.5,0.3452
Mumbai,3,28.8,70.0,Room Heater,2,1.1,2.7328
Mumbai,7,31.5,84.8,Washing Machine,3,0.9,0.5451
Mumbai,3,35.4,84.0,Refrigerator,3,4.3,0.9715
Mumbai,10,30.1,83.8,Room Heater,2,4.9,12.3724
Satara,9,24.6,78.3,Ceiling Fan,4,13.6,1.0524
Satara,8,24.3,88.9,Microwave Oven,1,0.4,0.6493
Mumbai,12,28.2,63.3,Water Heater (Geyser),1,3.0,9.0725
Satara,12,18.8,44.1,Microwave Oven,2,0.6,0.8109
Mumbai,10,28.9,80.4,Ceiling Fan,2,10.6,1.2931
Mumbai,7,31.8,89.3,Refrigerator,5,24.0,3.6289
Satara,11,26.3,57.2,Room Heater,2,4.5,10.6336
Satara,2,14.1,93.7,Microwave Oven,2,1.4,1.9848
Mumbai,3,26.8,55.1,Room Heater,1,2.0,5.0829
Satara,3,36.9,57.2,Water Heater (Geyser),4,16.7,41.3106
Satara,1,25.4,49.8,Water Heater (Geyser),4,2.1,4.5967
Satara,10,24.9,64.6,Ceiling Fan,4,8.3,0.6515
Mumbai,11,15.5,23.3,Iron,5,7.6,6.5193
Mumbai,11,27.5,64.2,Water Heater (Geyser),5,1.8,3.6053
Satara,8,34.5,19.5,Ceiling Fan,1,4.2,0.5786
Mumbai,4,34.5,61.5,Water Heater (Geyser),5,2.9,6.2575
Satara,8,46.3,88.3,LED TV,2,13.3,1.458
Mumbai,11,30.3,84.4,Washing Machine,1,0.8,0.607
Satara,5,30.8,17.0,Washing Machine,3,5.1,2.79
Mumbai,11,30.5,64.9,Air Conditioner,5,10.2,19.4074
Satara,1,21.6,48.6,Desktop Computer,5,7.2,1.4571
Satara,6,25.2,77.1,Ceiling Fan,4,9.7,0.7612
Satara,5,38.3,58.5,Ceiling Fan,1,4.9,0.7577
Mumbai,5,32.0,67.0,Microwave Oven,1,0.9,1.4561
Satara,11,23.0,48.5,Water Heater (Geyser),1,2.4,6.7608
Mumbai,8,28.5,84.0,LED TV,1,5.6,0.6223
Satara,3,35.4,18.7,Refrigerator,1,5.3,1.3794
Mumbai,3,22.4,26.5,Water Heater (Geyser),4,17.2,34.3222
Satara,10,44.4,60.5,Desktop Computer,5,1.2,0.2845
Mumbai,9,29.5,80.3,Desktop Computer,5,4.2,0.9528
Mumbai,5,31.3,63.9,Ceiling Fan,4,9.9,0.8458
Satara,2,23.6,51.9,Water Heater (Geyser),4,2.5,5.3682
Satara,8,23.6,84.0,Microwave Oven,3,0.4,0.549
Satara,12,23.2,49.6,LED TV,5,7.1,0.4869
Satara,9,25.6,83.8,Washing Machine,1,1.7,1.2435
Satara,10,21.9,51.5,Washing Machine,5,1.1,0.4297
Satara,2,20.2,47.8,Microwave Oven,5,1.1,1.1739
Satara,8,21.7,76.2,Microwave Oven,4,0.5,0.6171
Satara,9,25.6,75.0,Water Heater (Geyser),3,2.0,4.9595
Satara,6,37.4,60.6,Refrigerator,2,17.5,4.4981
Satara,3,42.1,63.4,LED TV,1,20.7,2.3478
Mumbai,2,24.3,55.4,Iron,2,0.4,0.4549
Satara,1,32.0,53.5,Air Conditioner,2,18.6,54.1018
Mumbai,10,22.8,90.5,Microwave Oven,4,19.4,24.1944
Mumbai,1,38.0,21.6,Ceiling Fan,5,14.7,1.0038
Satara,10,13.2,56.0,Room Heater,3,20.9,39.6417
Satara,6,29.2,85.4,Desktop Computer,1,4.8,1.7773
Satara,2,23.1,32.2,Desktop Computer,4,7.9,1.8147
Satara,2,24.3,52.2,Air Conditioner,5,2.9,4.8076
Mumbai,11,27.9,62.7,Washing Machine,5,0.6,0.2469
Mumbai,9,29.3,79.7,Desktop Computer,4,8.8,2.2624
Satara,9,21.6,72.1,Air Conditioner,3,8.3,17.5555
Mumbai,1,24.4,61.5,Desktop Computer,1,3.3,1.147
Satara,5,16.1,18.8,Washing Machine,2,10.5,5.9465
Satara,7,39.3,87.9,LED TV,5,3.4,0.265
Satara,9,22.1,65.0,Air Conditioner,4,10.4,19.2424
Satara,10,28.2,59.3,Microwave Oven,5,0.5,0.5681
Satara,7,28.4,86.0,Ceiling Fan,4,10.2,0.8639
Satara,5,32.5,57.4,Washing Machine,4,0.7,0.3498
Mumbai,9,30.7,79.6,Microwave Oven,5,0.5,0.5913
Mumbai,11,30.9,64.5,Water Heater (Geyser),1,1.1,3.4111
Mumbai,1,27.1,57.0,Air Conditioner,2,10.6,27.6727
Mumbai,10,29.1,82.7,Water Heater (Geyser),2,2.6,7.5273
Mumbai,3,26.1,57.0,LED TV,3,2.5,0.2197
Mumbai,6,31.3,79.6,Microwave Oven,2,1.3,1.9851
Satara,1,21.4,83.5,Iron,3,19.0,21.2315
Satara,1,23.4,57.4,Washing Machine,3,1.4,0.7788
Satara,7,24.4,74.8,Washing Machine,2,1.9,1.2286
Mumbai,6,18.9,65.6,Iron,4,6.6,6.5841
Satara,7,24.4,93.0,LED TV,1,3.7,0.4031
Satara,3,14.3,83.8,Ceiling Fan,2,9.0,0.8408
Satara,3,28.3,31.1,Air Conditioner,2,2.2,5.6222
Satara,9,23.1,69.9,Water Heater (Geyser),1,0.8,2.327
Satara,6,27.6,76.2,Desktop Computer,3,8.7,2.457
Mumbai,3,21.3,45.6,Desktop Computer,5,20.1,4.0752
Satara,12,20.8,78.4,LED TV,5,15.1,1.065
Mumbai,6,15.6,38.3,Microwave Oven,3,12.4,15.1771
Satara,7,31.7,20.7,Ceiling Fan,1,16.1,2.1379
Satara,10,28.2,64.3,Desktop Computer,1,4.5,1.5979
Satara,10,27.8,55.0,Air Conditioner,5,11.9,21.3638
Satara,3,19.1,54.2,Washing Machine,4,20.8,9.5485
Mumbai,8,30.2,87.2,Washing Machine,3,1.9,1.136
Mumbai,6,32.8,80.0,Water Heater (Geyser),3,1.3,3.5488
Satara,8,26.5,89.1,Room Heater,2,2.0,4.9633
Mumbai,1,35.6,93.2,Iron,1,2.9,3.8272
Satara,7,27.0,83.1,Air Conditioner,2,10.6,28.8616
Satara,5,32.4,40.5,LED TV,4,3.0,0.2377
Mumbai,3,31.8,62.4,Microwave Oven,2,1.0,1.5043
Mumbai,8,29.4,92.6,Washing Machine,2,0.8,0.5549
Satara,12,23.0,51.0,Room Heater,3,1.0,2.0782
Mumbai,3,27.4,49.6,Microwave Oven,4,1.1,1.3465
Satara,7,23.3,82.0,Air Conditioner,5,3.8,6.3132
Mumbai,3,25.0,58.1,Air Conditioner,1,7.6,21.3797
Satara,4,36.3,58.7,Water Heater (Geyser),2,8.9,26.6544
Mumbai,8,27.7,90.2,Refrigerator,1,21.2,5.6655
Mumbai,9,29.0,84.3,Ceiling Fan,2,11.9,1.4716
Satara,8,25.2,86.0,Room Heater,3,3.9,8.6494
Mumbai,4,25.3,76.2,LED TV,2,22.0,2.2117
Mumbai,7,30.3,91.7,LED TV,3,2.1,0.1992
Satara,8,24.5,83.9,Air Conditioner,4,4.9,9.9097
Satara,11,23.7,38.4,Water Heater (Geyser),3,1.7,4.0389
Mumbai,1,27.9,64.5,Iron,4,1.2,1.2227
Mumbai,7,28.5,91.3,Washing Machine,4,1.0,0.5108
Mumbai,8,30.7,82.3,Room Heater,3,2.7,6.2885
Satara,9,26.7,78.5,Microwave Oven,3,0.4,0.5549
Mumbai,11,30.2,74.2,Washing Machine,1,1.2,0.9014
Satara,4,24.5,31.3,Room Heater,5,3.8,6.4786
Mumbai,12,10.5,45.0,Washing Machine,1,2.0,1.2752
Satara,12,19.0,64.6,Refrigerator,2,14.6,3.0055
Satara,5,35.1,46.6,Ceiling Fan,4,16.0,1.3951
Mumbai,2,28.6,64.7,Washing Machine,1,1.0,0.7322
Mumbai,11,31.8,71.4,Ceiling Fan,1,9.3,1.3523
Satara,10,29.0,59.1,LED TV,2,4.9,0.4759
Mumbai,7,28.5,88.6,Water Heater (Geyser),5,1.4,2.9495
Satara,5,29.0,44.9,Ceiling Fan,3,9.6,0.929
Satara,8,23.5,79.8,Air Conditioner,2,4.8,12.049
Satara,12,22.6,49.1,Refrigerator,1,21.5,5.0666
Satara,10,29.0,53.4,Desktop Computer,3,3.9,1.0898
Mumbai,10,28.4,71.9,Desktop Computer,1,7.2,2.5729
Mumbai,9,28.9,81.8,Desktop Computer,5,3.9,0.8644
Mumbai,2,27.9,59.9,Iron,4,0.6,0.619
Satara,11,23.9,41.6,Refrigerator,3,20.9,3.7396
Satara,10,30.7,60.7,Microwave Oven,2,1.4,2.0478
Satara,4,14.0,50.1,Washing Machine,1,10.8,7.0801
Satara,1,20.6,51.0,Water Heater (Geyser),1,2.5,6.8457
Satara,1,23.2,42.0,Refrigerator,4,23.6,3.5774
Mumbai,11,12.5,81.9,Washing Machine,4,15.0,6.9244
Mumbai,3,28.2,60.6,LED TV,5,4.0,0.2791
Satara,8,25.7,83.3,Washing Machine,2,0.8,0.5302
Satara,10,22.6,73.0,Microwave Oven,3,1.5,2.0141
Satara,4,29.0,42.3,Air Conditioner,2,7.5,19.9602
Satara,2,21.7,44.2,Room Heater,2,1.5,3.2924
Satara,8,19.8,66.0,Iron,5,21.9,20.6186
Satara,7,22.3,33.4,Washing Machine,1,23.9,15.9766
Satara,5,36.6,50.6,Room Heater,3,5.2,12.4421
Satara,8,24.9,89.9,Refrigerator,1,22.5,5.7473
Satara,3,23.0,79.2,LED TV,3,12.0,1.0519
Mumbai,9,38.4,62.7,Iron,3,21.7,24.8119
Mumbai,2,24.3,61.8,Microwave Oven,5,0.5,0.5633
Mumbai,4,28.0,69.0,Iron,2,1.1,1.3004
Mumbai,12,23.3,57.8,Water Heater (Geyser),1,0.9,2.5485
Satara,2,28.0,45.2,Air Conditioner,3,3.5,8.3455
Satara,1,26.7,53.7,Water Heater (Geyser),5,0.7,1.3761
Satara,4,41.5,93.8,Refrigerator,5,13.1,2.2347
Satara,7,15.2,83.6,Ceiling Fan,2,1.7,0.1631
Mumbai,7,31.8,89.3,Washing Machine,5,1.9,0.8413
Satara,2,29.5,43.3,Refrigerator,3,20.5,4.0845
Satara,2,26.2,42.6,Ceiling Fan,4,5.9,0.4514
Satara,3,32.4,40.7,Microwave Oven,1,0.5,0.7925
Satara,10,25.6,63.6,Iron,5,0.7,0.6685
Satara,7,26.7,94.6,Desktop Computer,1,10.1,3.6712
Satara,3,24.5,32.6,Iron,3,1.3,1.328
Satara,11,26.7,51.1,Air Conditioner,5,8.2,14.3835
Satara,9,25.4,71.2,Desktop Computer,1,7.3,2.587
Mumbai,3,26.3,58.4,Washing Machine,4,0.7,0.3383
Mumbai,5,30.1,74.2,Water Heater (Geyser),4,2.3,5.4647
Mumbai,6,34.1,93.2,Washing Machine,5,0.6,0.263
Satara,5,25.8,65.5,Iron,2,0.6,0.7008
Mumbai,10,19.0,20.4,Refrigerator,4,2.1,0.2895
Satara,7,27.0,89.2,Washing Machine,3,1.7,1.013
Mumbai,3,29.4,92.6,Washing Machine,3,16.8,10.2513
Satara,7,22.8,82.4,Washing Machine,1,1.1,0.8038
Satara,2,34.1,52.5,Iron,4,8.3,8.5506
Mumbai,11,31.3,70.8,LED TV,3,3.5,0.3208
Mumbai,9,30.0,87.2,Water Heater (Geyser),5,2.6,5.6038
Mumbai,3,24.3,60.2,Refrigerator,1,22.3,5.5698
Satara,1,11.0,44.0,Water Heater (Geyser),2,19.4,42.2922
Mumbai,1,24.7,63.3,Water Heater (Geyser),4,1.5,3.3287
Satara,7,23.9,80.0,Washing Machine,4,0.9,0.4391
Satara,8,21.5,90.7,Air Conditioner,1,10.1,27.564
Mumbai,2,28.1,57.1,Iron,2,1.0,1.1482
Mumbai,8,29.5,86.0,Iron,1,1.0,1.3255
Mumbai,4,28.5,65.3,Desktop Computer,4,3.6,0.8932
Satara,9,25.0,86.2,Ceiling Fan,5,8.8,0.551
Mumbai,3,29.8,61.6,Water Heater (Geyser),3,2.4,6.0485
Mumbai,2,14.8,92.1,Ceiling Fan,2,3.0,0.289
Satara,9,26.7,16.6,LED TV,5,8.1,0.5263
Mumbai,4,21.8,24.7,Washing Machine,5,20.8,7.9646
Mumbai,3,13.0,78.0,Microwave Oven,5,20.1,21.5955
Mumbai,5,33.7,76.1,Washing Machine,1,1.1,0.8532
Satara,8,24.8,84.0,Water Heater (Geyser),3,1.1,2.7581
Satara,8,25.4,74.7,Room Heater,5,4.6,8.4995
Mumbai,8,28.1,20.0,Refrigerator,2,15.3,3.299
Satara,1,16.0,78.2,Ceiling Fan,2,6.9,0.6688
Satara,12,35.9,43.9,Iron,2,7.6,8.8152
Satara,1,21.0,50.6,Refrigerator,1,20.1,4.6359
Mumbai,7,29.7,86.4,LED TV,3,5.1,0.477
Mumbai,7,30.6,90.3,LED TV,5,5.3,0.3904
Satara,7,26.6,68.2,Iron,5,4.2,3.9766
Satara,1,21.4,62.6,Refrigerator,5,23.0,2.9433
Satara,3,27.0,32.5,Air Conditioner,3,10.5,23.3414
Mumbai,2,41.7,58.2,Refrigerator,3,20.3,4.6911
Satara,2,19.3,34.4,LED TV,1,5.4,0.5342
Satara,3,29.9,36.7,Ceiling Fan,2,4.7,0.5395
Satara,10,25.5,81.4,Refrigerator,2,21.2,4.8422
Satara,1,22.1,38.2,Water Heater (Geyser),3,1.3,3.0195
Satara,7,23.9,80.4,Iron,3,1.2,1.3106
Satara,10,28.9,61.5,Water Heater (Geyser),3,1.5,3.858
Mumbai,12,24.5,57.6,Microwave Oven,5,1.3,1.4291
Mumbai,12,26.3,59.6,Washing Machine,3,1.5,0.8508
Mumbai,1,26.3,65.2,Water Heater (Geyser),2,0.8,2.2181
Mumbai,2,29.8,56.3,Ceiling Fan,3,13.8,1.3968
Mumbai,7,29.0,91.2,Refrigerator,4,20.5,3.7081
Mumbai,7,29.6,93.3,Iron,2,0.6,0.7288
Satara,1,22.6,47.4,Desktop Computer,4,4.4,1.0508
Satara,11,24.6,55.2,LED TV,3,4.1,0.3503
Satara,3,28.5,39.2,Refrigerator,2,21.4,4.732
Satara,12,46.4,16.4,LED TV,2,9.4,0.9316
Mumbai,12,25.4,66.7,Air Conditioner,5,8.3,14.491
Mumbai,9,27.3,85.6,Microwave Oven,1,1.1,1.7872
Satara,10,38.7,66.9,Desktop Computer,3,6.3,1.9159
Mumbai,5,31.1,69.7,Ceiling Fan,2,15.3,1.8942
Satara,5,32.6,77.0,Washing Machine,2,14.6,9.9606
Mumbai,7,41.9,94.1,Washing Machine,2,11.6,8.588
Mumbai,8,22.5,48.9,Room Heater,2,15.9,35.708
Satara,5,28.5,55.9,Room Heater,3,4.9,10.7736
Satara,9,25.2,77.4,Water Heater (Geyser),5,2.1,4.2057
Mumbai,5,30.8,59.2,Water Heater (Geyser),3,1.4,3.5783
Mumbai,10,30.9,74.6,Refrigerator,5,20.1,2.9426
Mumbai,1,27.8,61.6,Air Conditioner,2,3.2,8.6482
Satara,11,41.2,36.3,Refrigerator,2,3.3,0.8587
Mumbai,4,32.3,55.1,Air Conditioner,3,21.0,53.9175
Mumbai,5,31.5,76.2,Microwave Oven,2,18.3,27.5176
Mumbai,10,13.8,58.9,Ceiling Fan,5,7.9,0.3829
Mumbai,1,24.0,60.2,Microwave Oven,3,1.3,1.6861
Satara,9,28.0,89.7,Washing Machine,2,1.9,1.3049
Satara,1,22.1,60.4,Iron,3,0.8,0.84
Mumbai,2,22.4,58.0,Air Conditioner,3,4.0,8.5345
Satara,7,24.5,84.6,Ceiling Fan,4,17.9,1.4117
Satara,2,31.2,48.8,Microwave Oven,5,0.4,0.4592
Mumbai,8,28.6,82.0,Refrigerator,5,22.7,3.2809
Satara,4,29.4,35.7,Desktop Computer,1,9.1,3.0786
Mumbai,6,28.3,52.1,Iron,1,12.8,15.4558
Mumbai,2,31.7,29.8,Air Conditioner,3,7.0,17.2908
Mumbai,8,27.3,82.9,Washing Machine,2,1.5,0.9967
Mumbai,10,30.6,89.0,Washing Machine,4,1.7,0.8863
Satara,7,25.8,81.4,Iron,2,0.3,0.358
Mumbai,3,10.5,39.1,Microwave Oven,5,14.1,14.0951
Satara,8,14.6,68.4,Iron,4,6.0,5.8865
Satara,8,23.4,87.2,Ceiling Fan,4,13.3,1.053
Mumbai,12,13.5,24.0,Ceiling Fan,4,8.0,0.4705
Satara,7,13.6,21.7,Iron,2,11.6,11.9846
Satara,2,23.7,55.1,Refrigerator,2,20.1,4.2951
Mumbai,10,28.8,74.0,Washing Machine,1,1.6,1.1809
Mumbai,4,28.2,60.6,Washing Machine,2,0.6,0.3887
Satara,12,24.5,53.9,Washing Machine,1,1.3,0.91
Mumbai,2,31.0,82.3,Iron,1,23.9,30.5286
Satara,2,16.1,46.8,LED TV,3,9.1,0.7462
Mumbai,7,29.9,87.5,Iron,1,1.4,1.7918
Satara,8,26.1,84.6,Refrigerator,3,22.4,4.527
Satara,6,26.8,73.1,Refrigerator,5,23.3,3.2526
Mumbai,5,29.3,70.8,Refrigerator,3,23.3,4.7309
Satara,12,23.1,37.1,LED TV,4,6.5,0.4811
Mumbai,1,27.2,60.7,LED TV,1,7.7,0.8073
Satara,3,23.6,39.5,Air Conditioner,1,3.0,7.8302
Satara,7,27.2,80.2,Refrigerator,5,22.7,3.2281
Mumbai,1,43.8,42.7,Microwave Oven,1,4.1,6.7878
Satara,1,19.6,42.7,Refrigerator,3,23.5,4.09
Satara,1,21.8,44.5,Washing Machine,4,1.3,0.608
Satara,6,30.2,68.8,Desktop Computer,5,17.9,4.0293
Satara,12,21.3,47.4,Iron,3,1.1,1.118
Mumbai,6,31.5,74.8,Desktop Computer,3,4.2,1.2275
Satara,6,26.5,82.6,Air Conditioner,1,11.3,33.2321
Mumbai,10,33.6,42.7,Ceiling Fan,5,15.3,1.0288
Mumbai,2,24.1,69.6,LED TV,2,6.4,0.6238
Satara,3,30.2,25.0,Refrigerator,1,5.3,1.3226
Mumbai,8,29.8,83.5,LED TV,2,6.4,0.664
Satara,4,31.6,42.9,Iron,3,2.8,3.0445
Mumbai,1,25.9,57.5,Room Heater,1,5.1,12.7901
Mumbai,10,31.7,67.7,Water Heater (Geyser),5,1.8,3.8463
Mumbai,5,32.7,77.6,Microwave Oven,1,0.9,1.4895
Mumbai,4,28.2,76.0,Desktop Computer,3,3.4,1.0004
Satara,11,25.7,56.1,LED TV,5,4.6,0.3247
Mumbai,7,46.9,59.0,Desktop Computer,3,4.8,1.527
Satara,6,26.2,81.1,Desktop Computer,5,4.6,1.0135
Mumbai,8,26.6,65.5,Ceiling Fan,4,4.5,0.3575
Mumbai,3,30.3,67.1,Water Heater (Geyser),2,2.1,6.1163
Mumbai,4,10.3,33.8,Refrigerator,2,3.7,0.6178
Satara,3,27.2,58.9,LED TV,3,11.5,1.0124
Mumbai,9,17.6,69.6,Ceiling Fan,1,19.9,2.279
Satara,4,38.0,77.9,Microwave Oven,2,2.6,4.1648
Mumbai,10,28.5,74.1,Desktop Computer,1,2.7,0.9666
Satara,3,32.7,25.4,Water Heater (Geyser),5,2.7,5.4592
Mumbai,2,27.9,61.8,Air Conditioner,2,10.8,29.0896
Mumbai,2,24.0,37.8,Microwave Oven,5,1.3,1.3692
Satara,6,24.8,82.7,Ceiling Fan,1,9.0,1.1893
Mumbai,1,33.2,55.2,Air Conditioner,3,1.7,4.459
Mumbai,2,24.6,71.1,Microwave Oven,5,0.5,0.5652
Mumbai,1,26.1,60.0,Washing Machine,1,0.6,0.4296
Mumbai,1,25.3,57.7,Iron,1,1.2,1.4354
Mumbai,5,26.4,42.0,Desktop Computer,4,3.4,0.8245
Satara,5,40.2,91.5,Desktop Computer,5,23.8,5.8713
Satara,7,14.0,31.1,Water Heater (Geyser),5,15.4,25.0706
Mumbai,7,30.9,92.4,Microwave Oven,4,1.5,1.991
Satara,8,33.4,59.2,Desktop Computer,1,7.4,2.6543
Mumbai,8,29.3,86.6,Desktop Computer,2,4.7,1.5672
Mumbai,11,30.8,67.8,Microwave Oven,4,1.4,1.7784
Satara,6,27.5,83.3,Desktop Computer,1,4.1,1.4843
Mumbai,2,17.2,29.8,Refrigerator,1,8.5,1.8184
Satara,8,25.1,68.2,Ceiling Fan,4,9.8,0.7718
Mumbai,7,29.0,90.9,Ceiling Fan,5,13.0,0.866
Satara,2,21.7,23.5,Desktop Computer,2,9.5,2.7938
Mumbai,5,32.0,79.0,Refrigerator,1,23.0,6.4323
Mumbai,4,30.6,66.4,Desktop Computer,3,9.5,2.7479
Mumbai,2,15.8,49.6,Ceiling Fan,4,14.5,0.941
Satara,1,21.3,39.4,Refrigerator,4,20.9,3.1331
Satara,6,26.2,69.9,Air Conditioner,1,12.0,35.048
Satara,11,45.3,69.6,Ceiling Fan,3,18.3,2.3449
Satara,12,25.5,34.2,Ceiling Fan,2,12.5,1.3371
Satara,6,33.1,64.5,Ceiling Fan,2,10.7,1.3639
Satara,9,24.4,84.2,Iron,2,0.3,0.3546
Mumbai,1,28.0,47.2,Ceiling Fan,1,8.2,1.0716
Mumbai,7,35.0,94.6,Air Conditioner,5,15.8,34.379
Mumbai,4,29.5,72.3,Washing Machine,1,0.9,0.6739
Mumbai,1,24.4,53.4,Refrigerator,4,21.5,3.4111
Satara,3,13.9,75.9,Air Conditioner,2,2.8,5.3867
Mumbai,7,28.4,63.6,LED TV,3,4.3,0.3811
Mumbai,2,25.2,43.1,Desktop Computer,2,18.7,5.6958
Satara,4,19.1,49.6,Room Heater,4,1.7,3.1037
Satara,2,24.1,31.1,Washing Machine,4,1.6,0.719
Mumbai,4,37.9,75.6,Desktop Computer,5,10.4,2.411
Satara,1,23.0,59.0,Microwave Oven,2,0.8,1.1388
